date,v
1987/7/23,23036.52
1987/7/24,23942.94
1987/7/27,24104.98
1987/7/28,24385.81
1987/7/29,24427.1
1987/7/30,24510.35
1987/7/31,24488.1
1987/8/3,24483.81
1987/8/4,24172.6
1987/8/5,24297.14
1987/8/6,24658.23
1987/8/7,24800.94
1987/8/10,25119.69
1987/8/11,25282.97
1987/8/12,25559.23
1987/8/13,25575.73
1987/8/14,25494.01
1987/8/17,25378.88
1987/8/18,25344.34
1987/8/19,25231.59
1987/8/20,25396.56
1987/8/21,25559.18
1987/8/24,25754.31
1987/8/25,25643.39
1987/8/26,25875.73
1987/8/27,25968.77
1987/8/28,25974.96
1987/8/31,26029.22
1987/9/1,26118.42
1987/9/2,25946.6
1987/9/3,25649.88
1987/9/4,25744.03
1987/9/7,25004.09
1987/9/8,25204.09
1987/9/9,24937.93
1987/9/10,24795.24
1987/9/11,24828.27
1987/9/14,24954.02
1987/9/16,24967.73
1987/9/17,24855.31
1987/9/18,24844.84
1987/9/21,24912.42
1987/9/22,24866.06
1987/9/24,24944.9
1987/9/25,25095.8
1987/9/28,25837.3
1987/9/29,25998
1987/9/30,26010.88
1987/10/1,25721.74
1987/10/2,25862.45
1987/10/5,26018.33
1987/10/6,26088.97
1987/10/7,25952.27
1987/10/8,26286.75
1987/10/9,26338.77
1987/10/12,26284.65
1987/10/13,26400.63
1987/10/14,26646.43
1987/10/15,26428.22
1987/10/16,26366.74
1987/10/19,25746.56
1987/10/20,21910.08
1987/10/21,23947.4
1987/10/22,24404.45
1987/10/23,23201.22
1987/10/26,22202.56
1987/10/27,22834.96
1987/10/28,22577.53
1987/10/29,22033.89
1987/10/30,22765.04
1987/11/2,23358.6
1987/11/4,23060.53
1987/11/5,22629.56
1987/11/6,22795.02
1987/11/9,22418.37
1987/11/10,21686.46
1987/11/11,21036.76
1987/11/12,21546.5
1987/11/13,22448.25
1987/11/16,22615.43
1987/11/17,22344.28
1987/11/18,22734.49
1987/11/19,22668.8
1987/11/20,22705.56
1987/11/24,22856.02
1987/11/25,23219.69
1987/11/26,23282.19
1987/11/27,23268.62
1987/11/30,22686.78
1987/12/1,22832.89
1987/12/2,22915.49
1987/12/3,22808.16
1987/12/4,22602.75
1987/12/7,22586.52
1987/12/8,22948.34
1987/12/9,22885.7
1987/12/10,23280.84
1987/12/11,23035.81
1987/12/14,22926.28
1987/12/15,22846.73
1987/12/16,22819.42
1987/12/17,22899.83
1987/12/18,22826.97
1987/12/21,22956.84
1987/12/22,22741.02
1987/12/23,22693.85
1987/12/24,22543.37
1987/12/25,22120.94
1987/12/28,21564
1988/1/4,21217.04
1988/1/5,21575.28
1988/1/6,22790.5
1988/1/7,22792.13
1988/1/8,22872.56
1988/1/11,22578.43
1988/1/12,22625.05
1988/1/13,22324.99
1988/1/14,22603.65
1988/1/18,22910.2
1988/1/19,22898.17
1988/1/20,22843.14
1988/1/21,22710.26
1988/1/22,22876.58
1988/1/25,23318.4
1988/1/26,23498.76
1988/1/27,23335.91
1988/1/28,23587.25
1988/1/29,23622.32
1988/2/1,23732.32
1988/2/2,23672.21
1988/2/3,23595.37
1988/2/4,23709.1
1988/2/5,23650.8
1988/2/8,23771.6
1988/2/9,23662.27
1988/2/10,23771.88
1988/2/12,23981.94
1988/2/15,24207.47
1988/2/16,24345.66
1988/2/17,24429.95
1988/2/18,24675.36
1988/2/19,24773.41
1988/2/22,24846.71
1988/2/23,24949.45
1988/2/24,24968.65
1988/2/25,25100.66
1988/2/26,25165.18
1988/2/29,25242.81
1988/3/1,25435.9
1988/3/2,25682.82
1988/3/3,25596.31
1988/3/4,25615.62
1988/3/7,25616.58
1988/3/8,25465.73
1988/3/9,25605.39
1988/3/10,25617.82
1988/3/11,25543.73
1988/3/14,25433.51
1988/3/15,25475.67
1988/3/16,25704.43
1988/3/17,25872.29
1988/3/18,25966.26
1988/3/22,25842.75
1988/3/23,25895.23
1988/3/24,25781.28
1988/3/25,25626.71
1988/3/28,25622.71
1988/3/29,25953.09
1988/3/30,26320.07
1988/3/31,26260.26
1988/4/1,26104.22
1988/4/4,26335.29
1988/4/5,26315.35
1988/4/6,26511.17
1988/4/7,26769.22
1988/4/8,26748.89
1988/4/11,26924.87
1988/4/12,26930.84
1988/4/13,26985.55
1988/4/14,27111.35
1988/4/15,26893.57
1988/4/18,26671.45
1988/4/19,26657
1988/4/20,26864.09
1988/4/21,26828.16
1988/4/22,26837.12
1988/4/25,27213.45
1988/4/26,27246.77
1988/4/27,27191.97
1988/4/28,27434.12
1988/5/2,27669.72
1988/5/6,27534.39
1988/5/9,27264.3
1988/5/10,27412.25
1988/5/11,27161.05
1988/5/12,27212.58
1988/5/13,27468.31
1988/5/16,27759.87
1988/5/17,27819.98
1988/5/18,27767.58
1988/5/19,27373.24
1988/5/20,27393.85
1988/5/23,27249.76
1988/5/24,27312.66
1988/5/25,27443.65
1988/5/26,27428.24
1988/5/27,27290.49
1988/5/30,27223.1
1988/5/31,27416.7
1988/6/1,27703.91
1988/6/2,27869.36
1988/6/3,27821.54
1988/6/6,27996.24
1988/6/7,27967.32
1988/6/8,27912.65
1988/6/9,28072.02
1988/6/10,27920.36
1988/6/13,28036.54
1988/6/14,28061.8
1988/6/15,28093.52
1988/6/16,28147.32
1988/6/17,28342.46
1988/6/20,28139.03
1988/6/21,27925.57
1988/6/22,27860.78
1988/6/23,27732.93
1988/6/24,27750.39
1988/6/27,27435.01
1988/6/28,27398.09
1988/6/29,27607.33
1988/6/30,27769.4
1988/7/1,27503.53
1988/7/4,27360.39
1988/7/5,27577.17
1988/7/6,27766.6
1988/7/7,27728.13
1988/7/8,27917.08
1988/7/11,27985.99
1988/7/12,28099.84
1988/7/13,28020.1
1988/7/14,28084.08
1988/7/15,27913.79
1988/7/18,27662.12
1988/7/19,27149.03
1988/7/20,27553.98
1988/7/21,27676.14
1988/7/22,27285.01
1988/7/25,27183.53
1988/7/26,27303.76
1988/7/27,27738.57
1988/7/28,27796.09
1988/7/29,27911.63
1988/8/1,28326.31
1988/8/2,28366.33
1988/8/3,28348.45
1988/8/4,28292.66
1988/8/5,28423.38
1988/8/8,28253.12
1988/8/9,28170.36
1988/8/10,27554.87
1988/8/11,27784.98
1988/8/12,27833.51
1988/8/15,27901.29
1988/8/16,27896.55
1988/8/17,28178.86
1988/8/18,28129.36
1988/8/19,28209.42
1988/8/22,28079.18
1988/8/23,27919.95
1988/8/24,27799.67
1988/8/25,27870.44
1988/8/26,27565.41
1988/8/29,27379.1
1988/8/30,27511.65
1988/8/31,27365.95
1988/9/1,26934.26
1988/9/2,27116.5
1988/9/5,27341.58
1988/9/6,27320.51
1988/9/7,27504.01
1988/9/8,27740.11
1988/9/9,27647.1
1988/9/12,27756.74
1988/9/13,27794.16
1988/9/14,27805.67
1988/9/16,27866.38
1988/9/19,27901
1988/9/20,27548.58
1988/9/21,27712.66
1988/9/22,27428.31
1988/9/26,27333.75
1988/9/27,27499.56
1988/9/28,27752.01
1988/9/29,27700.13
1988/9/30,27923.67
1988/10/3,27545.53
1988/10/4,27501.02
1988/10/5,27405.49
1988/10/6,27172.34
1988/10/7,27258.27
1988/10/11,27469.6
1988/10/12,27409.37
1988/10/13,27273.3
1988/10/14,27306.57
1988/10/17,27268.74
1988/10/18,27141.98
1988/10/19,27293.67
1988/10/20,27390.55
1988/10/21,27401.42
1988/10/24,27281.54
1988/10/25,27421.49
1988/10/26,27620.6
1988/10/27,27722.92
1988/10/28,27741.34
1988/10/31,27982.54
1988/11/1,28013.67
1988/11/2,27985.26
1988/11/3,27985.26
1988/11/4,27953.25
1988/11/7,27866.36
1988/11/8,28007.27
1988/11/9,28212.78
1988/11/10,28166.42
1988/11/11,28489.57
1988/11/14,28520.9
1988/11/15,28829.41
1988/11/16,28996.12
1988/11/17,29076.81
1988/11/18,29180.2
1988/11/21,29284.26
1988/11/22,29430.12
1988/11/23,29430.12
1988/11/24,29340.03
1988/11/25,29406.65
1988/11/28,28983.32
1988/11/29,29318.3
1988/11/30,29578.9
1988/12/1,29541.46
1988/12/2,29532.25
1988/12/5,29614.68
1988/12/6,29669.38
1988/12/7,30050.82
1988/12/8,29758.9
1988/12/9,29793.42
1988/12/12,29672.29
1988/12/13,29597.81
1988/12/14,29754.73
1988/12/15,29705.75
1988/12/16,29536.71
1988/12/19,29470.08
1988/12/20,29567.94
1988/12/21,29698.19
1988/12/22,29774.61
1988/12/23,29686.26
1988/12/27,30050.93
1988/12/28,30159
1988/12/29,30159
1989/1/4,30243.66
1989/1/5,30183.79
1989/1/6,30209.54
1989/1/9,30678.39
1989/1/10,31006.51
1989/1/11,31143.45
1989/1/12,31143.45
1989/1/13,31298.38
1989/1/17,31227.52
1989/1/18,31354.55
1989/1/19,31311.4
1989/1/20,31170.38
1989/1/23,31332.88
1989/1/24,31557.68
1989/1/25,31567.79
1989/1/26,31511.81
1989/1/27,31646.13
1989/1/30,31567.5
1989/1/31,31581.3
1989/2/1,31360.68
1989/2/2,31498.3
1989/2/3,31685.78
1989/2/6,31828.75
1989/2/7,31880.65
1989/2/8,32065.12
1989/2/9,32078.43
1989/2/10,32131.99
1989/2/13,31985.32
1989/2/14,31982.89
1989/2/15,32149.48
1989/2/16,32083.58
1989/2/17,32173.39
1989/2/20,32177.08
1989/2/21,31980.08
1989/2/22,32311.93
1989/2/23,32452.49
1989/2/27,32285.77
1989/2/28,31985.6
1989/3/1,31964.3
1989/3/2,32073.73
1989/3/3,32000.1
1989/3/6,31876.86
1989/3/7,31937.94
1989/3/8,31837.66
1989/3/9,31656.45
1989/3/10,31701.78
1989/3/13,31552.96
1989/3/14,31724.35
1989/3/15,32100.48
1989/3/16,32098.24
1989/3/17,32021.01
1989/3/20,31654.8
1989/3/22,31443.24
1989/3/23,31588.66
1989/3/24,31568.52
1989/3/27,31512.4
1989/3/28,32306.36
1989/3/29,32737.28
1989/3/30,32826.13
1989/3/31,32838.68
1989/4/3,33042.07
1989/4/4,33312.25
1989/4/5,33360.79
1989/4/6,32995.78
1989/4/7,33185.05
1989/4/10,32999.02
1989/4/11,33249.58
1989/4/12,33256.45
1989/4/13,33063.94
1989/4/14,33150.44
1989/4/17,33308.33
1989/4/18,33321.66
1989/4/19,33363.83
1989/4/20,33185.15
1989/4/21,33029.81
1989/4/24,32805.92
1989/4/25,33244.78
1989/4/26,33434.93
1989/4/27,33500.83
1989/4/28,33713.35
1989/5/1,33793.17
1989/5/2,33954.99
1989/5/8,34135.24
1989/5/9,34031.87
1989/5/10,33992.35
1989/5/11,34081.49
1989/5/12,33866.33
1989/5/15,33716.29
1989/5/16,33926.45
1989/5/17,33992.45
1989/5/18,33856.33
1989/5/19,34001.96
1989/5/22,34067.86
1989/5/23,33816.61
1989/5/24,33851.82
1989/5/25,34005.39
1989/5/26,34191.62
1989/5/29,34160.83
1989/5/30,34076.89
1989/5/31,34266.75
1989/6/1,33981.35
1989/6/2,33667.42
1989/6/5,33457.08
1989/6/6,33452.01
1989/6/7,33626.89
1989/6/8,33718.29
1989/6/9,33639.98
1989/6/12,33398.01
1989/6/13,33213.55
1989/6/14,33402.99
1989/6/15,32913.09
1989/6/16,33055.17
1989/6/19,33013.18
1989/6/20,33233.47
1989/6/21,33345.28
1989/6/22,33324.97
1989/6/23,33530.71
1989/6/26,33625.82
1989/6/27,33469.21
1989/6/28,33245.6
1989/6/29,32956.31
1989/6/30,32948.69
1989/7/3,33236.42
1989/7/4,33190.38
1989/7/5,33309.71
1989/7/6,33423.48
1989/7/7,33703.97
1989/7/10,33676.02
1989/7/11,33746.77
1989/7/12,33701.52
1989/7/13,33631.16
1989/7/14,33574.77
1989/7/17,33456.22
1989/7/18,33343.73
1989/7/19,33557.17
1989/7/20,33664.87
1989/7/21,33899.43
1989/7/24,34093.33
1989/7/25,34538.9
1989/7/26,34515.83
1989/7/27,34785.28
1989/7/28,34705.63
1989/7/31,34953.87
1989/8/1,34898.46
1989/8/2,34899.34
1989/8/3,34779.81
1989/8/4,34741.99
1989/8/7,34630.38
1989/8/8,34759.48
1989/8/9,34859.27
1989/8/10,34719.8
1989/8/11,34712.96
1989/8/14,34671.62
1989/8/15,34810.69
1989/8/16,35084.15
1989/8/17,35090.11
1989/8/18,35063.14
1989/8/21,35140.83
1989/8/22,35114.35
1989/8/23,34893.28
1989/8/24,34786.55
1989/8/25,34739.93
1989/8/28,34607.41
1989/8/29,34687.65
1989/8/30,34471.66
1989/8/31,34431.2
1989/9/1,34348.22
1989/9/4,34483.78
1989/9/5,34441.95
1989/9/6,34271.31
1989/9/7,34152.56
1989/9/8,34115.81
1989/9/11,34113.66
1989/9/12,34332.88
1989/9/13,34286.94
1989/9/14,34401.88
1989/9/18,34472.54
1989/9/19,34471.07
1989/9/20,34470.58
1989/9/21,34745.02
1989/9/22,34771.79
1989/9/25,34960.71
1989/9/26,35444.82
1989/9/27,35370.57
1989/9/28,35689.98
1989/9/29,35636.76
1989/10/2,35622.97
1989/10/3,35366.37
1989/10/4,35382.8
1989/10/5,35522.99
1989/10/6,35209.35
1989/10/9,35376.35
1989/10/11,35240.07
1989/10/12,34795.05
1989/10/13,35116.02
1989/10/16,34468.69
1989/10/17,34996.08
1989/10/18,35107.56
1989/10/19,35374.22
1989/10/20,35486.38
1989/10/23,35585.52
1989/10/24,35526.55
1989/10/25,35442.4
1989/10/26,35678.49
1989/10/27,35527.29
1989/10/30,35417.44
1989/10/31,35549.44
1989/11/1,35564.43
1989/11/2,35494.86
1989/11/6,35434
1989/11/7,35270.46
1989/11/8,35595.59
1989/11/9,35657.42
1989/11/10,35663.2
1989/11/13,35750.12
1989/11/14,35768.64
1989/11/15,35852.23
1989/11/16,35876.34
1989/11/17,35963.74
1989/11/20,35893.58
1989/11/21,36059.87
1989/11/22,36286.92
1989/11/24,36484.47
1989/11/27,36881.53
1989/11/28,36985.3
1989/11/29,37021.46
1989/11/30,37268.79
1989/12/1,37132.68
1989/12/4,37303.87
1989/12/5,37494.17
1989/12/6,37654.29
1989/12/7,37858.11
1989/12/8,37724.06
1989/12/11,37752.67
1989/12/12,37803.53
1989/12/13,38062.42
1989/12/14,38180.7
1989/12/15,38271.04
1989/12/18,38586.18
1989/12/19,38439.1
1989/12/20,38512
1989/12/21,38215.48
1989/12/22,38040.37
1989/12/26,38681.31
1989/12/27,38801.63
1989/12/28,38876.94
1989/12/29,38915.87
1990/1/4,38712.88
1990/1/5,38274.76
1990/1/8,38294.96
1990/1/9,37951.46
1990/1/10,37696.5
1990/1/11,38170.13
1990/1/12,37516.77
1990/1/16,36850.36
1990/1/17,36821.14
1990/1/18,36729.49
1990/1/19,36836.54
1990/1/22,37257
1990/1/23,37378.02
1990/1/24,36778.98
1990/1/25,36969.11
1990/1/26,36874.07
1990/1/29,37173.7
1990/1/30,37215.67
1990/1/31,37188.95
1990/2/1,37206.42
1990/2/2,37650.15
1990/2/5,37631.41
1990/2/6,37666.83
1990/2/7,37301.87
1990/2/8,37516.24
1990/2/9,37288.14
1990/2/13,37107.03
1990/2/14,37155.89
1990/2/15,37471.99
1990/2/16,37460.32
1990/2/19,37222.6
1990/2/20,36895.52
1990/2/21,35734.33
1990/2/22,35826.84
1990/2/23,34890.97
1990/2/26,33321.87
1990/2/27,33897.95
1990/2/28,34591.99
1990/3/1,33829.58
1990/3/2,34057.56
1990/3/5,33845.2
1990/3/6,33791.08
1990/3/7,33362.34
1990/3/8,33690.89
1990/3/9,33993.12
1990/3/12,33368.23
1990/3/13,32620.57
1990/3/14,32352.13
1990/3/15,32671.64
1990/3/16,32616.44
1990/3/19,31263.24
1990/3/20,30807.19
1990/3/22,29843.34
1990/3/23,30372.16
1990/3/26,31840.49
1990/3/27,31825.96
1990/3/28,31263.57
1990/3/29,31026.16
1990/3/30,29980.45
1990/4/2,28002.07
1990/4/3,28759.72
1990/4/4,28442.94
1990/4/5,28249.06
1990/4/6,29278.78
1990/4/9,30397.93
1990/4/10,29624.68
1990/4/11,29440.28
1990/4/12,29623.2
1990/4/13,29213.92
1990/4/16,28463.18
1990/4/17,28461.6
1990/4/18,29249.06
1990/4/19,29945.41
1990/4/20,29835.44
1990/4/23,29679.07
1990/4/24,29501.38
1990/4/25,29564.36
1990/4/26,29424.58
1990/4/27,29584.8
1990/5/1,29689.83
1990/5/2,30173.64
1990/5/7,30956.27
1990/5/8,30970.58
1990/5/9,30945.61
1990/5/10,30980.26
1990/5/11,31512.14
1990/5/14,32042.65
1990/5/15,31997.04
1990/5/16,31967.62
1990/5/17,32061.6
1990/5/18,32013.72
1990/5/21,31765.05
1990/5/22,31938.3
1990/5/23,32176.51
1990/5/24,32311.75
1990/5/25,32793.88
1990/5/28,33191.61
1990/5/29,32817.67
1990/5/30,32926.26
1990/5/31,33130.8
1990/6/1,32891.12
1990/6/4,32925.37
1990/6/5,32921.62
1990/6/6,32953.5
1990/6/7,33192.5
1990/6/8,32993.29
1990/6/11,32540.18
1990/6/12,32322.31
1990/6/13,32371.77
1990/6/14,32668.11
1990/6/15,32538.4
1990/6/18,32376.8
1990/6/19,32040.38
1990/6/20,32087.76
1990/6/21,32087.27
1990/6/22,31694.57
1990/6/25,31124.19
1990/6/26,31571.77
1990/6/27,32312.75
1990/6/28,32106.19
1990/6/29,31940.24
1990/7/2,32160.23
1990/7/3,32414.6
1990/7/4,32445.92
1990/7/5,32351.67
1990/7/6,32445.12
1990/7/9,32538.28
1990/7/10,32152.43
1990/7/11,32294.18
1990/7/12,32575.32
1990/7/13,32644.37
1990/7/16,33021.73
1990/7/17,33172.28
1990/7/18,33048.11
1990/7/19,33055.62
1990/7/20,32421.52
1990/7/23,31894.79
1990/7/24,31702.46
1990/7/25,31701.27
1990/7/26,31369.75
1990/7/27,30863.48
1990/7/30,30442.95
1990/7/31,31035.66
1990/8/1,30837.99
1990/8/2,30245.18
1990/8/3,29515.76
1990/8/6,28599.53
1990/8/7,27653.07
1990/8/8,28509.14
1990/8/9,27615.73
1990/8/10,27329.55
1990/8/13,26176.43
1990/8/14,26672.53
1990/8/15,28112.12
1990/8/16,27549.44
1990/8/17,26786.72
1990/8/20,26490.47
1990/8/21,26297.84
1990/8/22,25210.91
1990/8/23,23737.63
1990/8/24,24165.76
1990/8/27,25141.76
1990/8/28,25710.76
1990/8/29,24894.79
1990/8/30,25669.96
1990/8/31,25978.37
1990/9/3,25420.43
1990/9/4,24907.64
1990/9/5,24078.34
1990/9/6,23811.91
1990/9/7,23962.07
1990/9/10,25080.9
1990/9/11,24604.66
1990/9/12,25216.14
1990/9/13,25075.08
1990/9/14,24897.46
1990/9/17,24365.6
1990/9/18,23884.82
1990/9/19,23726.17
1990/9/20,23602.98
1990/9/21,23777.83
1990/9/25,23359.32
1990/9/26,22250.62
1990/9/27,21771.91
1990/9/28,20983.5
1990/10/1,20221.86
1990/10/2,22898.41
1990/10/3,22849.39
1990/10/4,22278.19
1990/10/5,22827.65
1990/10/8,23630
1990/10/9,23495.11
1990/10/11,22585.63
1990/10/12,22390.16
1990/10/15,23109.2
1990/10/16,23606.1
1990/10/17,23859.36
1990/10/18,24367.08
1990/10/19,24481.49
1990/10/22,25070.86
1990/10/23,25298.3
1990/10/24,24876.88
1990/10/25,25352.63
1990/10/26,25005.64
1990/10/29,25329.31
1990/10/30,25242.4
1990/10/31,25194.1
1990/11/1,24295.16
1990/11/2,24194.99
1990/11/5,24385.33
1990/11/6,23965.75
1990/11/7,23500.25
1990/11/8,22969.81
1990/11/9,22931.8
1990/11/13,23973.67
1990/11/14,23937.44
1990/11/15,23487.48
1990/11/16,23171.63
1990/11/19,23518.16
1990/11/20,23205.48
1990/11/21,22816.99
1990/11/22,23400.28
1990/11/26,23762.86
1990/11/27,23623.51
1990/11/28,23053.88
1990/11/29,22712.6
1990/11/30,22454.63
1990/12/3,22725.99
1990/12/4,21862.61
1990/12/5,22193.72
1990/12/6,22553.1
1990/12/7,23522.49
1990/12/10,23784.67
1990/12/11,23956.97
1990/12/12,23999.41
1990/12/13,24642.97
1990/12/14,24349.5
1990/12/17,24087.91
1990/12/18,24424.02
1990/12/19,24876.78
1990/12/20,24524.94
1990/12/21,24119.6
1990/12/25,23767.88
1990/12/26,23887.56
1990/12/27,23940.7
1990/12/28,23848.71
1991/1/4,24069.18
1991/1/7,23736.57
1991/1/8,22897.84
1991/1/9,22969.27
1991/1/10,23047.36
1991/1/11,23241.02
1991/1/14,23213.23
1991/1/16,22442.7
1991/1/17,23446.81
1991/1/18,23808.3
1991/1/21,23352.19
1991/1/22,23253.65
1991/1/23,23050.1
1991/1/24,23269.01
1991/1/25,23573.25
1991/1/28,23569.44
1991/1/29,23460.12
1991/1/30,23409.61
1991/1/31,23293.14
1991/2/1,23156.7
1991/2/4,23287.36
1991/2/5,23821.57
1991/2/6,23952.04
1991/2/7,24104.43
1991/2/8,24296.08
1991/2/12,24935.01
1991/2/13,25139.47
1991/2/14,25356.37
1991/2/15,25343.74
1991/2/18,26230.01
1991/2/19,26166.98
1991/2/20,26198.79
1991/2/21,26024.37
1991/2/22,25902.81
1991/2/25,26462.76
1991/2/26,26282.96
1991/2/27,26094.25
1991/2/28,26409.22
1991/3/1,25881.57
1991/3/4,25976.02
1991/3/5,25913.48
1991/3/6,26382.99
1991/3/7,26397.96
1991/3/8,26607.52
1991/3/11,26669.37
1991/3/12,26727.42
1991/3/13,26418.32
1991/3/14,26542.33
1991/3/15,26843.1
1991/3/18,27146.91
1991/3/19,27006.66
1991/3/20,26449.35
1991/3/22,26613.19
1991/3/25,26645.79
1991/3/26,26339.38
1991/3/27,26104.65
1991/3/28,26206.92
1991/3/29,26292.04
1991/4/1,26007.4
1991/4/2,26252
1991/4/3,26780.06
1991/4/4,26689.81
1991/4/5,26767.33
1991/4/8,26607.65
1991/4/9,26317.39
1991/4/10,26268.86
1991/4/11,26425.19
1991/4/12,26582.5
1991/4/15,26695.53
1991/4/16,26813.3
1991/4/17,26980.37
1991/4/18,26798.9
1991/4/19,26541.97
1991/4/22,26237.01
1991/4/23,26491.57
1991/4/24,26330.21
1991/4/25,26038.86
1991/4/26,26123.68
1991/4/30,26111.25
1991/5/1,26489
1991/5/2,26477.86
1991/5/7,26342.14
1991/5/8,26309.79
1991/5/9,26438.5
1991/5/10,26274.29
1991/5/13,26093.2
1991/5/14,26030.08
1991/5/15,25822.47
1991/5/16,25520.27
1991/5/17,25701.94
1991/5/20,25523.03
1991/5/21,25481.21
1991/5/22,25398.66
1991/5/23,25643.65
1991/5/24,25529.14
1991/5/27,25425.88
1991/5/28,25390.67
1991/5/29,25495.41
1991/5/30,25647.4
1991/5/31,25789.62
1991/6/3,25912.61
1991/6/4,25556.86
1991/6/5,25289.57
1991/6/6,24984.12
1991/6/7,25035.11
1991/6/10,24598.38
1991/6/11,24662.59
1991/6/12,24482.69
1991/6/13,24808.17
1991/6/14,25093.89
1991/6/17,24943.09
1991/6/18,24685.47
1991/6/19,23996.75
1991/6/20,24082.26
1991/6/21,24275.08
1991/6/24,23765.46
1991/6/25,23907.42
1991/6/26,23766.38
1991/6/27,23543.03
1991/6/28,23290.96
1991/7/1,24108.76
1991/7/2,23995.76
1991/7/3,23373.47
1991/7/4,23135.61
1991/7/5,22898.34
1991/7/8,22176.17
1991/7/9,22608.96
1991/7/10,23121.3
1991/7/11,22937.92
1991/7/12,23137.78
1991/7/15,23459.04
1991/7/16,23375.15
1991/7/17,23060.7
1991/7/18,22908.71
1991/7/19,22866.36
1991/7/22,22705.29
1991/7/23,22758.98
1991/7/24,23297.47
1991/7/25,23332.71
1991/7/26,23519.07
1991/7/29,23443.58
1991/7/30,23872.63
1991/7/31,24120.75
1991/8/1,24072.73
1991/8/2,24027.97
1991/8/5,23833.25
1991/8/6,23464.96
1991/8/7,23691.02
1991/8/8,23482.46
1991/8/9,23434.62
1991/8/12,22985.67
1991/8/13,22872
1991/8/14,23393.3
1991/8/15,23018.68
1991/8/16,22814.37
1991/8/19,21456.76
1991/8/20,21687.06
1991/8/21,22051.6
1991/8/22,22515.77
1991/8/23,22065.34
1991/8/26,21592.27
1991/8/27,21641.3
1991/8/28,21621.63
1991/8/29,22002.17
1991/8/30,22335.87
1991/9/2,22469.01
1991/9/3,22469.8
1991/9/4,22402.69
1991/9/5,22499.65
1991/9/6,22692.6
1991/9/9,22573.98
1991/9/10,22411.58
1991/9/11,22504.79
1991/9/12,22530.2
1991/9/13,23134.43
1991/9/17,23443.61
1991/9/18,23317.78
1991/9/19,23332.31
1991/9/20,23192.74
1991/9/24,23333.7
1991/9/25,23577.42
1991/9/26,23968.08
1991/9/27,23969.47
1991/9/30,23916.44
1991/10/1,24377.01
1991/10/2,24375.11
1991/10/3,24711.44
1991/10/4,24596.9
1991/10/7,24330.83
1991/10/8,24155.62
1991/10/9,24485.26
1991/10/11,24157.72
1991/10/14,23860.67
1991/10/15,24307.65
1991/10/16,24334.67
1991/10/17,24439.85
1991/10/18,24894.82
1991/10/21,25016.81
1991/10/22,24954.66
1991/10/23,24799.94
1991/10/24,24949.26
1991/10/25,24906.43
1991/10/28,24901.72
1991/10/29,25140.61
1991/10/30,24981.18
1991/10/31,25222.28
1991/11/1,25044.24
1991/11/5,24950.86
1991/11/6,24750.2
1991/11/7,24446.76
1991/11/8,24486.49
1991/11/11,24232.99
1991/11/12,24667.73
1991/11/13,24416.23
1991/11/14,24176.54
1991/11/15,24099.18
1991/11/18,23400.12
1991/11/19,23326.86
1991/11/20,23199.86
1991/11/21,23177.84
1991/11/22,23117.39
1991/11/25,22868.69
1991/11/26,23112.09
1991/11/27,22973.28
1991/11/28,22780.42
1991/11/29,22687.35
1991/12/2,21992.29
1991/12/3,22166.83
1991/12/4,22669.44
1991/12/5,22459.17
1991/12/6,22445.06
1991/12/9,22352.88
1991/12/10,21953.06
1991/12/11,21502.9
1991/12/12,21712.57
1991/12/13,22754.9
1991/12/16,22836.67
1991/12/17,22736.29
1991/12/18,22629.9
1991/12/19,21991.19
1991/12/20,21777.12
1991/12/24,21664.53
1991/12/25,22461.17
1991/12/26,22555.07
1991/12/27,22437.32
1991/12/30,22983.77
1992/1/6,23801.18
1992/1/7,23566.39
1992/1/8,22715
1992/1/9,23113.64
1992/1/10,22381.9
1992/1/13,21696.86
1992/1/14,21775.13
1992/1/16,21612.19
1992/1/17,21321.37
1992/1/20,20913.82
1992/1/21,20858.3
1992/1/22,21534.12
1992/1/23,21580.72
1992/1/24,21072.15
1992/1/27,21007.11
1992/1/28,21390.52
1992/1/29,21362.26
1992/1/30,21557.67
1992/1/31,22023.05
1992/2/3,22139.59
1992/2/4,21999.6
1992/2/5,21936.37
1992/2/6,22104.92
1992/2/7,22107.12
1992/2/10,21819.52
1992/2/12,21541.64
1992/2/13,21391.02
1992/2/14,20883.86
1992/2/17,21324.98
1992/2/18,20872.03
1992/2/19,20618.3
1992/2/20,20771.92
1992/2/21,21291.81
1992/2/24,20973.24
1992/2/25,21025.55
1992/2/26,21364.77
1992/2/27,21333.7
1992/2/28,21338.81
1992/3/2,21487.82
1992/3/3,21051.71
